step,location,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
770,nose_bridge,-0.22357016801834106,-0.22357016801834106,0.26679712533950806,-0.2899731397628784,0.0,0.08957898616790771,0.6015104055404663,0.26679712533950806,0.2899731397628784,0.18609094619750977,0.0807061567902565,0.65625,0.40625,0.00024358303926419467
780,nose_bridge,-0.2522132098674774,-0.2522132098674774,0.254257470369339,-0.2905055284500122,0.0,0.07454037666320801,0.6007535457611084,0.254257470369339,0.2905055284500122,0.18157120048999786,0.07268626987934113,0.625,0.40625,0.00018506773631088436
790,nose_bridge,-0.25661027431488037,-0.25661027431488037,0.25096675753593445,-0.29026830196380615,0.0,0.07295957207679749,0.5999396443367004,0.25096675753593445,0.29026830196380615,0.1902298927307129,0.060736872255802155,0.71875,0.375,0.00024171810946427286
800,nose_bridge,-0.2848654091358185,-0.2848654091358185,0.25045686960220337,-0.2965177595615387,0.0,0.057713236659765244,0.6000436544418335,0.25045686960220337,0.2965177595615387,0.19334068894386292,0.057116203010082245,0.6875,0.34375,0.0001641684357309714
810,nose_bridge,-0.19741979241371155,-0.19741979241371155,0.2877667248249054,-0.2890552878379822,0.0,0.09292405843734741,0.6001501083374023,0.2877667248249054,0.2890552878379822,0.17524710297584534,0.11251960694789886,0.5625,0.3125,0.00021276767074596137
820,nose_bridge,-0.2297619879245758,-0.2297619879245758,0.2579299807548523,-0.2849378287792206,0.0,0.08218368142843246,0.6004606485366821,0.2579299807548523,0.2849378287792206,0.1711086928844452,0.0868212878704071,0.5625,0.40625,0.0001903631491586566
830,nose_bridge,-0.20706266164779663,-0.20706266164779663,0.2833930552005768,-0.287814736366272,0.0,0.08517375588417053,0.5994380712509155,0.2833930552005768,0.287814736366272,0.17855313420295715,0.10483990609645844,0.625,0.34375,0.00036580042797140777
840,nose_bridge,-0.3051668405532837,-0.3051668405532837,0.232926145195961,-0.2920795679092407,0.0,0.046066172420978546,0.6003172993659973,0.232926145195961,0.2920795679092407,0.18811024725437164,0.04481589421629906,0.8125,0.40625,0.0003331266634631902
850,nose_bridge,-0.2404480278491974,-0.2404480278491974,0.27359285950660706,-0.2923450469970703,0.0,0.07064920663833618,0.6009578108787537,0.27359285950660706,0.2923450469970703,0.18611937761306763,0.08747347444295883,0.6875,0.25,0.0001986717979889363
860,nose_bridge,-0.2132193148136139,-0.2132193148136139,0.28997671604156494,-0.289814829826355,0.0,0.07643362879753113,0.5997045040130615,0.28997671604156494,0.289814829826355,0.18519195914268494,0.10478478670120239,0.625,0.21875,0.00021937370183877647
870,nose_bridge,-0.18015441298484802,-0.18015441298484802,0.29965662956237793,-0.29046449065208435,0.0,0.10111793875694275,0.5978326797485352,0.29965662956237793,0.29046449065208435,0.1849677562713623,0.11468885093927383,0.71875,0.3125,0.0001847692037699744
880,nose_bridge,-0.2666132152080536,-0.2666132152080536,0.25517845153808594,-0.292458176612854,0.0,0.06312468647956848,0.5974061489105225,0.25517845153808594,0.292458176612854,0.19272147119045258,0.06245698407292366,0.78125,0.40625,0.00014796789037063718
