step,location,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
250,chin,-0.027663826942443848,-0.027663826942443848,0.37708327174186707,-0.279731422662735,0.0,0.15471574664115906,0.5333453416824341,0.37708327174186707,0.279731422662735,0.16657865047454834,0.21050462126731873,0.4375,0.03125,0.00011142384755657986
260,chin,-0.014098137617111206,-0.014098137617111206,0.3803710639476776,-0.2782319188117981,0.0,0.16199463605880737,0.5362731218338013,0.3803710639476776,0.2782319188117981,0.16865292191505432,0.2117181420326233,0.5,0.09375,0.00013114164175931364
270,chin,-0.05719631910324097,-0.05719631910324097,0.3607201874256134,-0.280811607837677,0.0,0.14370670914649963,0.5368086099624634,0.3607201874256134,0.280811607837677,0.16386806964874268,0.19685208797454834,0.4375,0.125,9.7128220659215e-05
280,chin,-0.031878113746643066,-0.031878113746643066,0.37044283747673035,-0.27988532185554504,0.0,0.15744969248771667,0.5400277376174927,0.37044283747673035,0.27988532185554504,0.16355213522911072,0.20689070224761963,0.40625,0.125,0.00011589679343160242
290,chin,-0.028867974877357483,-0.028867974877357483,0.3774096965789795,-0.28112927079200745,0.0,0.15598087012767792,0.5422325134277344,0.3774096965789795,0.28112927079200745,0.16847139596939087,0.20893827080726624,0.5,0.0625,0.0001040479910443537
300,chin,0.06883588433265686,0.06883588433265686,0.4276326298713684,-0.2804076075553894,0.0,0.20201846957206726,0.5423535108566284,0.4276326298713684,0.2804076075553894,0.15923385322093964,0.2683987617492676,0.34375,0.03125,0.00015472350060008466
310,chin,-0.030605465173721313,-0.030605465173721313,0.3753352165222168,-0.2812650203704834,0.0,0.1565893590450287,0.546919584274292,0.3753352165222168,0.2812650203704834,0.1710042655467987,0.20433098077774048,0.5625,0.0625,0.00011860741506097838
320,chin,-0.07531209290027618,-0.07531209290027618,0.36208462715148926,-0.2844141125679016,0.0,0.13143150508403778,0.5502240657806396,0.36208462715148926,0.2844141125679016,0.1726241409778595,0.18946050107479095,0.59375,0.0,0.0001193944044644013
330,chin,-0.001447916030883789,-0.001447916030883789,0.3865090608596802,-0.27656835317611694,0.0,0.16517972946166992,0.5509032011032104,0.3865090608596802,0.27656835317611694,0.14975154399871826,0.23675751686096191,0.28125,0.03125,0.00011876459757331759
340,chin,-0.035458579659461975,-0.035458579659461975,0.37357932329177856,-0.27897658944129944,0.0,0.14891527593135834,0.5540002584457397,0.37357932329177856,0.27897658944129944,0.16578155755996704,0.20779778063297272,0.5,0.03125,0.00010560638474998996
350,chin,0.010039940476417542,0.010039940476417542,0.38967546820640564,-0.27613723278045654,0.0,0.172638937830925,0.5580933094024658,0.38967546820640564,0.27613723278045654,0.15629452466964722,0.23338094353675842,0.4375,0.0625,0.00010485849634278566
360,chin,0.026167362928390503,0.026167362928390503,0.39615684747695923,-0.27327269315719604,0.0,0.17655590176582336,0.5591362118721008,0.39615684747695923,0.27327269315719604,0.14882400631904602,0.2473328560590744,0.3125,0.03125,0.00011871320748468861
370,chin,0.0032154619693756104,0.0032154619693756104,0.39286357164382935,-0.28036755323410034,0.0,0.17108699679374695,0.562744677066803,0.39286357164382935,0.28036755323410034,0.1655571162700653,0.22730645537376404,0.53125,0.0625,0.00011835653276648372
380,chin,0.009711980819702148,0.009711980819702148,0.3939126133918762,-0.27783215045928955,0.0,0.17146366834640503,0.5638546943664551,0.3939126133918762,0.27783215045928955,0.15708023309707642,0.236832395195961,0.4375,0.03125,0.00012826990860048681
390,chin,-0.05661672353744507,-0.05661672353744507,0.3644837439060211,-0.28309041261672974,0.0,0.1450803577899933,0.563989520072937,0.3644837439060211,0.28309041261672974,0.17453250288963318,0.18995125591754913,0.625,0.0625,0.00012059333676006645
400,chin,0.00022439658641815186,0.00022439658641815186,0.39008522033691406,-0.27837395668029785,0.0,0.1668870896100998,0.565817654132843,0.39008522033691406,0.27837395668029785,0.16700397431850433,0.22308124601840973,0.46875,0.0,0.00012414933007676154
410,chin,-0.01903533935546875,-0.01903533935546875,0.3794627785682678,-0.28062164783477783,0.0,0.1627451777458191,0.5656577348709106,0.3794627785682678,0.28062164783477783,0.162554070353508,0.21690869331359863,0.5,0.125,0.00012128240632591769
420,chin,-0.051672667264938354,-0.051672667264938354,0.3560405671596527,-0.27690231800079346,0.0,0.14609140157699585,0.5676836967468262,0.3560405671596527,0.27690231800079346,0.15970715880393982,0.1963334083557129,0.46875,0.125,9.674079046817496e-05
430,chin,-0.052537500858306885,-0.052537500858306885,0.3638137876987457,-0.28108683228492737,0.0,0.14582237601280212,0.5709242224693298,0.3638137876987457,0.28108683228492737,0.16880124807357788,0.19501252472400665,0.5,0.125,0.00010068695701193064
440,chin,-0.03141176700592041,-0.03141176700592041,0.37002402544021606,-0.27869725227355957,0.0,0.15595871210098267,0.5731586217880249,0.37002402544021606,0.27869725227355957,0.16179010272026062,0.20823389291763306,0.46875,0.125,0.00011936401278944686
450,chin,0.00859774649143219,0.00859774649143219,0.39119628071784973,-0.276902437210083,0.0,0.17120634019374847,0.5763556957244873,0.39119628071784973,0.276902437210083,0.1583177000284195,0.23287856578826904,0.34375,0.03125,0.00012938484724145383
460,chin,-0.07695737481117249,-0.07695737481117249,0.35106104612350464,-0.27922946214675903,0.0,0.13044050335884094,0.5737810730934143,0.35106104612350464,0.27922946214675903,0.16775229573249817,0.18330876529216766,0.46875,0.09375,0.00010371286771260202
470,chin,-0.0883065015077591,-0.0883065015077591,0.34715747833251953,-0.2805875241756439,0.0,0.12571106851100922,0.5746244192123413,0.34715747833251953,0.2805875241756439,0.16469097137451172,0.1824665069580078,0.40625,0.0625,0.00012059736764058471
480,chin,-0.06521791219711304,-0.06521791219711304,0.35380542278289795,-0.2780988812446594,0.0,0.13717442750930786,0.5766098499298096,0.35380542278289795,0.2780988812446594,0.15086570382118225,0.2029396891593933,0.25,0.09375,0.00013119305367581546
490,chin,0.0030669718980789185,0.0030669718980789185,0.3882126808166504,-0.27799224853515625,0.0,0.17083878815174103,0.5794968605041504,0.3882126808166504,0.27799224853515625,0.15561072528362274,0.23260194063186646,0.375,0.09375,0.0001245806779479608
500,chin,-0.10254538804292679,-0.10254538804292679,0.3332485556602478,-0.2773403525352478,0.0,0.11888676136732101,0.5803920030593872,0.3332485556602478,0.2773403525352478,0.155857115983963,0.1773914396762848,0.3125,0.09375,0.00010329673386877403
510,chin,-0.050833433866500854,-0.050833433866500854,0.36476385593414307,-0.2796814441680908,0.0,0.14376559853553772,0.5803983211517334,0.36476385593414307,0.2796814441680908,0.15814818441867828,0.2066156566143036,0.40625,0.09375,0.00010915733582805842
520,chin,-0.01803337037563324,-0.01803337037563324,0.37968116998672485,-0.2787865698337555,0.0,0.1598585993051529,0.5813276767730713,0.37968116998672485,0.2787865698337555,0.16421809792518616,0.2154630720615387,0.4375,0.0625,0.00012354610953480005
530,chin,-0.15530318021774292,-0.15530318021774292,0.31070876121520996,-0.281716525554657,0.0,0.09742110222578049,0.5814443826675415,0.31070876121520996,0.281716525554657,0.16184064745903015,0.1488681137561798,0.40625,0.1875,0.00010815889982040972
540,chin,0.010045856237411499,0.010045856237411499,0.39128345251083374,-0.2771596610546112,0.0,0.17308172583580017,0.5797967910766602,0.39128345251083374,0.2771596610546112,0.15883603692054749,0.23244740068912506,0.375,0.03125,0.00010985829430865124
550,chin,-0.08677202463150024,-0.08677202463150024,0.34863707423210144,-0.28110599517822266,0.0,0.12680289149284363,0.5816478133201599,0.34863707423210144,0.28110599517822266,0.16581012308597565,0.1828269511461258,0.4375,0.09375,0.00010534490138525143
560,chin,-0.08078321814537048,-0.08078321814537048,0.34193849563598633,-0.2772443890571594,0.0,0.13176706433296204,0.5802890658378601,0.34193849563598633,0.2772443890571594,0.15732207894325256,0.18461644649505615,0.34375,0.15625,0.00011821259249700233
570,chin,-0.01806938648223877,-0.01806938648223877,0.3809126913547516,-0.279979407787323,0.0,0.16097673773765564,0.5806373357772827,0.3809126913547516,0.279979407787323,0.1586189568042755,0.22229373455047607,0.375,0.03125,0.0001152720651589334
580,chin,-0.03302934765815735,-0.03302934765815735,0.3758569359779358,-0.28016871213912964,0.0,0.15145114064216614,0.5794945955276489,0.3758569359779358,0.28016871213912964,0.16353769600391388,0.21231922507286072,0.46875,0.0625,0.00012577987217810005
590,chin,-0.006754025816917419,-0.006754025816917419,0.38159969449043274,-0.27670738101005554,0.0,0.16506104171276093,0.5789315700531006,0.38159969449043274,0.27670738101005554,0.15841001272201538,0.22318965196609497,0.4375,0.09375,0.00012076067650923505
600,chin,0.024439364671707153,0.024439364671707153,0.4017745852470398,-0.2773343324661255,0.0,0.17733344435691833,0.5795078277587891,0.4017745852470398,0.2773343324661255,0.16198991239070892,0.23978465795516968,0.5,0.0,9.868438792182133e-05
610,chin,-0.08276969194412231,-0.08276969194412231,0.34123533964157104,-0.27684417366981506,0.0,0.12968331575393677,0.5801861882209778,0.34123533964157104,0.27684417366981506,0.15875402092933655,0.1824813187122345,0.3125,0.09375,9.989474347094074e-05
620,chin,-0.04340893030166626,-0.04340893030166626,0.3606697916984558,-0.2762146294116974,0.0,0.1483505368232727,0.5786077380180359,0.3606697916984558,0.2762146294116974,0.15572115778923035,0.20494864881038666,0.34375,0.09375,0.000145437428727746
630,chin,-0.11544756591320038,-0.11544756591320038,0.32948485016822815,-0.2800688147544861,0.0,0.11520521342754364,0.5792274475097656,0.32948485016822815,0.2800688147544861,0.16312596201896667,0.16635888814926147,0.40625,0.125,0.00010883769573410973
640,chin,-0.008596628904342651,-0.008596628904342651,0.38136178255081177,-0.2766006588935852,0.0,0.163242906332016,0.5791380405426025,0.38136178255081177,0.2766006588935852,0.16499559581279755,0.21636620163917542,0.34375,0.0625,0.00011044673010474071
650,chin,-0.10726109147071838,-0.10726109147071838,0.33082735538482666,-0.27984949946403503,0.0,0.12161055207252502,0.5783472061157227,0.33082735538482666,0.27984949946403503,0.15955251455307007,0.1712748408317566,0.34375,0.15625,0.00010727033077273518
660,chin,-0.07073509693145752,-0.07073509693145752,0.3567415475845337,-0.28273940086364746,0.0,0.1380021572113037,0.5795053243637085,0.3567415475845337,0.28273940086364746,0.17176049947738647,0.18498103320598602,0.4375,0.0625,9.425323514733464e-05
670,chin,-0.01938125491142273,-0.01938125491142273,0.37111711502075195,-0.2743757367134094,0.0,0.15825310349464417,0.5813258290290833,0.37111711502075195,0.2743757367134094,0.15394477546215057,0.21717232465744019,0.28125,0.0625,0.00012109758972655982
680,chin,-0.07992033660411835,-0.07992033660411835,0.3452450633049011,-0.2784613370895386,0.0,0.13175727427005768,0.5818077921867371,0.3452450633049011,0.2784613370895386,0.1606140434741974,0.18463103473186493,0.46875,0.09375,9.54343777266331e-05
690,chin,-0.01787792146205902,-0.01787792146205902,0.38186025619506836,-0.2797766923904419,0.0,0.1598152071237564,0.5819445848464966,0.38186025619506836,0.2797766923904419,0.1594589650630951,0.22240129113197327,0.28125,0.03125,0.00012048516509821638
700,chin,-0.07680568099021912,-0.07680568099021912,0.35077112913131714,-0.27970090508461,0.0,0.13182500004768372,0.5828912258148193,0.35077112913131714,0.27970090508461,0.15995247662067413,0.1908186674118042,0.375,0.09375,0.00010906971874646842
710,chin,-0.013917788863182068,-0.013917788863182068,0.378635048866272,-0.27662014961242676,0.0,0.16068746149539948,0.5842917561531067,0.378635048866272,0.27662014961242676,0.1590542197227478,0.21958079934120178,0.34375,0.03125,0.00010861590271815658
720,chin,-0.1156405359506607,-0.1156405359506607,0.32978665828704834,-0.2798559069633484,0.0,0.11428461968898773,0.5846714973449707,0.32978665828704834,0.2798559069633484,0.1579669862985611,0.17181968688964844,0.34375,0.125,0.00011167131015099585
730,chin,-0.09804880619049072,-0.09804880619049072,0.34255778789520264,-0.2803093194961548,0.0,0.12001204490661621,0.5827231407165527,0.34255778789520264,0.2803093194961548,0.16187170147895813,0.1806860864162445,0.46875,0.0625,0.00011994095257250592
740,chin,-0.09487082809209824,-0.09487082809209824,0.3410937190055847,-0.2780856788158417,0.0,0.1202068105340004,0.5839102268218994,0.3410937190055847,0.2780856788158417,0.1598397195339203,0.18125396966934204,0.4375,0.0625,0.00012879018322564662
750,chin,-0.025052666664123535,-0.025052666664123535,0.37398043274879456,-0.2762528657913208,0.0,0.1534726321697235,0.586065411567688,0.37398043274879456,0.2762528657913208,0.15021969377994537,0.22376075387001038,0.21875,0.03125,0.00012721033999696374
760,chin,-0.09108555316925049,-0.09108555316925049,0.3427469730377197,-0.28144514560699463,0.0,0.12905776500701904,0.5857869982719421,0.3427469730377197,0.28144514560699463,0.16505935788154602,0.1776876449584961,0.46875,0.125,0.00010648039460647851
770,chin,-0.08479981124401093,-0.08479981124401093,0.35189878940582275,-0.2811906635761261,0.0,0.12568272650241852,0.5871156454086304,0.35189878940582275,0.2811906635761261,0.16599424183368683,0.18590451776981354,0.46875,0.0625,9.95389636955224e-05
780,chin,-0.05314953625202179,-0.05314953625202179,0.3547883927822113,-0.27852141857147217,0.0,0.14910490810871124,0.5875415802001953,0.3547883927822113,0.27852141857147217,0.16108912229537964,0.19369927048683167,0.40625,0.1875,9.496667917119339e-05
790,chin,-0.020680055022239685,-0.020680055022239685,0.37172162532806396,-0.27409815788269043,0.0,0.1557946354150772,0.5874264240264893,0.37172162532806396,0.27409815788269043,0.15648630261421204,0.21523532271385193,0.3125,0.03125,0.00010651992488419637
800,chin,-0.030838221311569214,-0.030838221311569214,0.3738815188407898,-0.2790302038192749,0.0,0.1533406674861908,0.5865235328674316,0.3738815188407898,0.2790302038192749,0.16258127987384796,0.21130025386810303,0.53125,0.03125,0.00011978193651884794
810,chin,-0.01691393554210663,-0.01691393554210663,0.3787732422351837,-0.27705952525138855,0.0,0.15843187272548676,0.5886317491531372,0.3787732422351837,0.27705952525138855,0.1606980711221695,0.21807515621185303,0.375,0.0625,0.0001261494035134092
820,chin,-0.10321458429098129,-0.10321458429098129,0.3385975956916809,-0.2796427607536316,0.0,0.11747334152460098,0.5895655751228333,0.3385975956916809,0.2796427607536316,0.15798769891262054,0.18060991168022156,0.40625,0.0625,0.00010939194908132777
830,chin,-0.07470650970935822,-0.07470650970935822,0.3514676094055176,-0.279241681098938,0.0,0.13230924308300018,0.5917720794677734,0.3514676094055176,0.279241681098938,0.16773951053619385,0.18372808396816254,0.5,0.09375,0.00010140398808289319
840,chin,-0.07211816310882568,-0.07211816310882568,0.3528155982494354,-0.28066524863243103,0.0,0.13639673590660095,0.5924354791641235,0.3528155982494354,0.28066524863243103,0.16737349331378937,0.18544211983680725,0.5,0.15625,9.577651508152485e-05
850,chin,-0.10115215182304382,-0.10115215182304382,0.3355131149291992,-0.278759241104126,0.0,0.12085321545600891,0.5931098461151123,0.3355131149291992,0.278759241104126,0.1652231514453888,0.17028997838497162,0.5,0.125,0.00011108818580396473
860,chin,-0.035539910197257996,-0.035539910197257996,0.362629234790802,-0.2749350070953369,0.0,0.15170086920261383,0.5911194086074829,0.362629234790802,0.2749350070953369,0.1541503667831421,0.2084788680076599,0.3125,0.09375,0.00010311410005670041
870,chin,-0.09580916911363602,-0.09580916911363602,0.33217281103134155,-0.27549034357070923,0.0,0.12299870699644089,0.5919598340988159,0.33217281103134155,0.27549034357070923,0.15573279559612274,0.17644000053405762,0.4375,0.09375,0.00011022668331861496
880,chin,-0.05504778027534485,-0.05504778027534485,0.36281442642211914,-0.2802501916885376,0.0,0.1426381766796112,0.5929837226867676,0.36281442642211914,0.2802501916885376,0.1693076193332672,0.19350677728652954,0.625,0.0,0.00011902453115908429
890,chin,-0.02478387951850891,-0.02478387951850891,0.37825268507003784,-0.28125008940696716,0.0,0.15946361422538757,0.5936683416366577,0.37825268507003784,0.28125008940696716,0.1718882918357849,0.20636439323425293,0.625,0.125,9.997143934015185e-05
900,chin,-0.054861634969711304,-0.054861634969711304,0.35684579610824585,-0.2778993248939514,0.0,0.14409121870994568,0.5932177305221558,0.35684579610824585,0.2778993248939514,0.1626386195421219,0.19420719146728516,0.5,0.15625,0.00010868791287066415
910,chin,-0.04547019302845001,-0.04547019302845001,0.36322957277297974,-0.2778526544570923,0.0,0.14700554311275482,0.593887448310852,0.36322957277297974,0.2778526544570923,0.16101062297821045,0.2022189199924469,0.375,0.09375,0.00011016352800652385
920,chin,-0.029987022280693054,-0.029987022280693054,0.3686823546886444,-0.2761552929878235,0.0,0.1536412090063095,0.5940548777580261,0.3686823546886444,0.2761552929878235,0.15527892112731934,0.21340343356132507,0.3125,0.125,0.00010037799802375957
930,chin,-0.0794529914855957,-0.0794529914855957,0.3451877236366272,-0.27682700753211975,0.0,0.1290132999420166,0.5945373773574829,0.3451877236366272,0.27682700753211975,0.1577903777360916,0.1873973309993744,0.40625,0.0625,0.00010267869220115244
940,chin,-0.08898121118545532,-0.08898121118545532,0.3412895202636719,-0.27824869751930237,0.0,0.12622666358947754,0.5937749147415161,0.3412895202636719,0.27824869751930237,0.15846440196037292,0.18282513320446014,0.3125,0.125,0.00010087624832522124
950,chin,-0.10023844242095947,-0.10023844242095947,0.34297841787338257,-0.28038299083709717,0.0,0.1175491213798523,0.594612717628479,0.34297841787338257,0.28038299083709717,0.1667516827583313,0.17622672021389008,0.5,0.03125,0.00010786575876409188
960,chin,-0.05554734170436859,-0.05554734170436859,0.3621050715446472,-0.2816261649131775,0.0,0.14559991657733917,0.5935232639312744,0.3621050715446472,0.2816261649131775,0.1699804961681366,0.19212457537651062,0.53125,0.125,0.00010699184349505231
970,chin,-0.0179155170917511,-0.0179155170917511,0.37910759449005127,-0.2790678143501282,0.0,0.16111251711845398,0.5948926210403442,0.37910759449005127,0.2790678143501282,0.16376842558383942,0.21533915400505066,0.40625,0.09375,0.00011521959822857752
980,chin,-0.008993953466415405,-0.008993953466415405,0.38736116886138916,-0.27952998876571655,0.0,0.16270485520362854,0.5940011739730835,0.38736116886138916,0.27952998876571655,0.16018524765968323,0.22717595100402832,0.375,0.0625,0.00011189245560672134
990,chin,-0.10051454603672028,-0.10051454603672028,0.3309895098209381,-0.27538248896598816,0.0,0.11926092207431793,0.5905815362930298,0.3309895098209381,0.27538248896598816,0.14936387538909912,0.181625634431839,0.34375,0.0625,9.147198579739779e-05
999,chin,0.00802871584892273,0.00802871584892273,0.39098137617111206,-0.2801818251609802,0.0,0.17741098999977112,0.5919449925422668,0.39098137617111206,0.2801818251609802,0.1712924689054489,0.21968889236450195,0.5,0.1666666716337204,0.00022557401098310947
